File Updated: 2022-08-15T04:14:39Z, using USNO ser7 finals.data file of Aug  14                   
MJD	x(arc sec)	x error		y(arc sec)	y error		UT1-UTC(s)	UT error	qual
41381	-0.132000	0.002000	+0.080000	0.002000	-0.250800	0.000200	f
41382	-0.134000	0.002000	+0.083000	0.002000	-0.254300	0.000200	f
41383	-0.137000	0.002000	+0.086000	0.002000	-0.257700	0.000200	f
41384	-0.139000	0.002000	+0.090000	0.002000	-0.261100	0.000200	f
41385	-0.141000	0.002000	+0.093000	0.002000	-0.264600	0.000200	f
41386	-0.144000	0.002000	+0.096000	0.002000	-0.268000	0.000200	f
41387	-0.146000	0.002000	+0.099000	0.002000	-0.271500	0.000200	f
41388	-0.149000	0.002000	+0.102000	0.002000	-0.274900	0.000200	f
41389	-0.151000	0.002000	+0.105000	0.002000	-0.278400	0.000200	f
41390	-0.153000	0.002000	+0.109000	0.002000	-0.281900	0.000200	f
41391	-0.156000	0.002000	+0.112000	0.002000	-0.285400	0.000200	f
41392	-0.158000	0.002000	+0.116000	0.002000	-0.288900	0.000200	f
41393	-0.160000	0.002000	+0.119000	0.002000	-0.292400	0.000200	f
41394	-0.163000	0.002000	+0.123000	0.002000	-0.295900	0.000200	f
41395	-0.165000	0.002000	+0.126000	0.002000	-0.299400	0.000200	f
41396	-0.167000	0.002000	+0.130000	0.002000	-0.302900	0.000200	f
41397	-0.169000	0.002000	+0.133000	0.002000	-0.306400	0.000200	f
41398	-0.172000	0.002000	+0.137000	0.002000	-0.309900	0.000200	f
41399	-0.174000	0.002000	+0.140000	0.002000	-0.313400	0.000200	f
41400	-0.176000	0.002000	+0.144000	0.002000	-0.316900	0.000200	f
41401	-0.177000	0.002000	+0.148000	0.002000	-0.320400	0.000200	f
41402	-0.179000	0.002000	+0.151000	0.002000	-0.323800	0.000200	f
41403	-0.181000	0.002000	+0.155000	0.002000	-0.327300	0.000200	f
41404	-0.183000	0.002000	+0.159000	0.002000	-0.330800	0.000200	f
41405	-0.184000	0.002000	+0.163000	0.002000	-0.334300	0.000200	f
41406	-0.186000	0.002000	+0.167000	0.002000	-0.337800	0.000200	f
41407	-0.188000	0.002000	+0.170000	0.002000	-0.341400	0.000200	f
41408	-0.189000	0.002000	+0.174000	0.002000	-0.344900	0.000200	f
41409	-0.191000	0.002000	+0.178000	0.002000	-0.348400	0.000200	f
41410	-0.191000	0.002000	+0.182000	0.002000	-0.351900	0.000200	f
41411	-0.192000	0.002000	+0.185000	0.002000	-0.355500	0.000200	f
41412	-0.192000	0.002000	+0.189000	0.002000	-0.359000	0.000200	f
41413	-0.192000	0.002000	+0.192000	0.002000	-0.362600	0.000200	f
41414	-0.193000	0.002000	+0.196000	0.002000	-0.366100	0.000200	f
41415	-0.193000	0.002000	+0.200000	0.002000	-0.369600	0.000200	f
41416	-0.193000	0.002000	+0.203000	0.002000	-0.373200	0.000200	f
41417	-0.193000	0.002000	+0.207000	0.002000	-0.376700	0.000200	f
41418	-0.194000	0.002000	+0.210000	0.002000	-0.380300	0.000200	f
41419	-0.194000	0.002000	+0.214000	0.002000	-0.383800	0.000200	f
41420	-0.194000	0.002000	+0.218000	0.002000	-0.387400	0.000200	f
41421	-0.193000	0.002000	+0.221000	0.002000	-0.390900	0.000200	f
41422	-0.193000	0.002000	+0.225000	0.002000	-0.394500	0.000200	f
41423	-0.193000	0.002000	+0.228000	0.002000	-0.398000	0.000200	f
41424	-0.193000	0.002000	+0.232000	0.002000	-0.401600	0.000200	f
41425	-0.192000	0.002000	+0.235000	0.002000	-0.405100	0.000200	f
41426	-0.192000	0.002000	+0.239000	0.002000	-0.408600	0.000200	f
41427	-0.192000	0.002000	+0.242000	0.002000	-0.412100	0.000200	f
41428	-0.191000	0.002000	+0.246000	0.002000	-0.415600	0.000200	f
41429	-0.191000	0.002000	+0.249000	0.002000	-0.419100	0.000200	f
41430	-0.190000	0.002000	+0.252000	0.002000	-0.422600	0.000200	f
41431	-0.190000	0.002000	+0.255000	0.002000	-0.426100	0.000200	f
41432	-0.189000	0.002000	+0.259000	0.002000	-0.429500	0.000200	f
41433	-0.188000	0.002000	+0.262000	0.002000	-0.433000	0.000200	f
41434	-0.188000	0.002000	+0.265000	0.002000	-0.436500	0.000200	f
41435	-0.187000	0.002000	+0.268000	0.002000	-0.439900	0.000200	f
41436	-0.186000	0.002000	+0.271000	0.002000	-0.443300	0.000200	f
41437	-0.185000	0.002000	+0.275000	0.002000	-0.446800	0.000200	f
41438	-0.185000	0.002000	+0.278000	0.002000	-0.450200	0.000200	f
41439	-0.184000	0.002000	+0.281000	0.002000	-0.453600	0.000200	f
41440	-0.183000	0.002000	+0.284000	0.002000	-0.457100	0.000200	f
41441	-0.182000	0.002000	+0.287000	0.002000	-0.460500	0.000200	f
41442	-0.181000	0.002000	+0.290000	0.002000	-0.464000	0.000200	f
41443	-0.180000	0.002000	+0.293000	0.002000	-0.467400	0.000200	f
41444	-0.179000	0.002000	+0.296000	0.002000	-0.470900	0.000200	f
41445	-0.177000	0.002000	+0.298000	0.002000	-0.474400	0.000200	f
41446	-0.176000	0.002000	+0.301000	0.002000	-0.477900	0.000200	f
41447	-0.175000	0.002000	+0.304000	0.002000	-0.481400	0.000200	f
41448	-0.174000	0.002000	+0.307000	0.002000	-0.484900	0.000200	f
41449	-0.173000	0.002000	+0.310000	0.002000	-0.488400	0.000200	f
41450	-0.172000	0.002000	+0.313000	0.002000	-0.491900	0.000200	f
41451	-0.170000	0.002000	+0.315000	0.002000	-0.495300	0.000200	f
41452	-0.169000	0.002000	+0.318000	0.002000	-0.498800	0.000200	f
41453	-0.168000	0.002000	+0.320000	0.002000	-0.502200	0.000200	f
41454	-0.167000	0.002000	+0.323000	0.002000	-0.505700	0.000200	f
41455	-0.165000	0.002000	+0.325000	0.002000	-0.509100	0.000200	f
41456	-0.164000	0.002000	+0.328000	0.002000	-0.512500	0.000200	f
41457	-0.163000	0.002000	+0.330000	0.002000	-0.515800	0.000200	f
41458	-0.161000	0.002000	+0.333000	0.002000	-0.519200	0.000200	f
41459	-0.160000	0.002000	+0.335000	0.002000	-0.522600	0.000200	f
41460	-0.159000	0.002000	+0.337000	0.002000	-0.525900	0.000200	f
41461	-0.157000	0.002000	+0.339000	0.002000	-0.529200	0.000200	f
41462	-0.156000	0.002000	+0.341000	0.002000	-0.532600	0.000200	f
41463	-0.154000	0.002000	+0.343000	0.002000	-0.535900	0.000200	f
41464	-0.153000	0.002000	+0.346000	0.002000	-0.539200	0.000200	f
41465	-0.151000	0.002000	+0.348000	0.002000	-0.542400	0.000200	f
41466	-0.150000	0.002000	+0.350000	0.002000	-0.545600	0.000200	f
41467	-0.148000	0.002000	+0.352000	0.002000	-0.548900	0.000200	f
41468	-0.147000	0.002000	+0.354000	0.002000	-0.552100	0.000200	f
41469	-0.145000	0.002000	+0.356000	0.002000	-0.555300	0.000200	f
41470	-0.143000	0.002000	+0.358000	0.002000	-0.558400	0.000200	f
41471	-0.140000	0.002000	+0.360000	0.002000	-0.561600	0.000200	f
41472	-0.138000	0.002000	+0.362000	0.002000	-0.564700	0.000200	f
41473	-0.135000	0.002000	+0.364000	0.002000	-0.567900	0.000200	f
41474	-0.133000	0.002000	+0.366000	0.002000	-0.571000	0.000200	f
41475	-0.130000	0.002000	+0.368000	0.002000	-0.574000	0.000200	f
41476	-0.128000	0.002000	+0.370000	0.002000	-0.577000	0.000200	f
41477	-0.125000	0.002000	+0.372000	0.002000	-0.580100	0.000200	f
41478	-0.123000	0.002000	+0.374000	0.002000	-0.583100	0.000200	f
41479	-0.120000	0.002000	+0.376000	0.002000	-0.586100	0.000200	f
41480	-0.117000	0.002000	+0.378000	0.002000	-0.589000	0.000200	f
41481	-0.114000	0.002000	+0.380000	0.002000	-0.591900	0.000200	f
41482	-0.111000	0.002000	+0.381000	0.002000	-0.594800	0.000200	f
41483	-0.108000	0.002000	+0.383000	0.002000	-0.597700	0.000200	f
41484	-0.105000	0.002000	+0.385000	0.002000	-0.600600	0.000200	f
41485	-0.101000	0.002000	+0.387000	0.002000	-0.603400	0.000200	f
41486	-0.098000	0.002000	+0.389000	0.002000	-0.606200	0.000200	f
41487	-0.095000	0.002000	+0.390000	0.002000	-0.608900	0.000200	f
41488	-0.092000	0.002000	+0.392000	0.002000	-0.611700	0.000200	f
41489	-0.089000	0.002000	+0.394000	0.002000	-0.614500	0.000200	f
41490	-0.086000	0.002000	+0.396000	0.002000	-0.617200	0.000200	f
41491	-0.082000	0.002000	+0.397000	0.002000	-0.619900	0.000200	f
41492	-0.079000	0.002000	+0.399000	0.002000	-0.622500	0.000200	f
41493	-0.075000	0.002000	+0.400000	0.002000	-0.625200	0.000200	f
41494	-0.072000	0.002000	+0.402000	0.002000	-0.627900	0.000200	f
41495	-0.068000	0.002000	+0.403000	0.002000	-0.630500	0.000200	f
41496	-0.065000	0.002000	+0.405000	0.002000	-0.633100	0.000200	f
41497	-0.061000	0.002000	+0.406000	0.002000	-0.635700	0.000200	f
41498	-0.058000	0.002000	+0.408000	0.002000	-0.638300	0.000200	f
41499	-0.054000	0.002000	+0.409000	0.002000	+0.359100	0.000200	f
41500	-0.051000	0.002000	+0.411000	0.002000	+0.356600	0.000200	f
41501	-0.047000	0.002000	+0.412000	0.002000	+0.354000	0.000200	f
41502	-0.044000	0.002000	+0.414000	0.002000	+0.351500	0.000200	f
41503	-0.040000	0.002000	+0.415000	0.002000	+0.348900	0.000200	f
41504	-0.037000	0.002000	+0.417000	0.002000	+0.346400	0.000200	f
41505	-0.034000	0.002000	+0.418000	0.002000	+0.343900	0.000200	f
41506	-0.030000	0.002000	+0.420000	0.002000	+0.341400	0.000200	f
41507	-0.027000	0.002000	+0.421000	0.002000	+0.339000	0.000200	f
41508	-0.023000	0.002000	+0.423000	0.002000	+0.336500	0.000200	f
41509	-0.020000	0.002000	+0.424000	0.002000	+0.334000	0.000200	f
41510	-0.016000	0.002000	+0.425000	0.002000	+0.331600	0.000200	f
41511	-0.013000	0.002000	+0.426000	0.002000	+0.329100	0.000200	f
41512	-0.009000	0.002000	+0.427000	0.002000	+0.326700	0.000200	f
41513	-0.006000	0.002000	+0.428000	0.002000	+0.324200	0.000200	f
41514	-0.002000	0.002000	+0.429000	0.002000	+0.321800	0.000200	f
41515	+0.002000	0.002000	+0.429000	0.002000	+0.319400	0.000200	f
41516	+0.005000	0.002000	+0.430000	0.002000	+0.317000	0.000200	f
41517	+0.009000	0.002000	+0.431000	0.002000	+0.314500	0.000200	f
41518	+0.012000	0.002000	+0.432000	0.002000	+0.312100	0.000200	f
41519	+0.016000	0.002000	+0.433000	0.002000	+0.309700	0.000200	f
41520	+0.020000	0.002000	+0.433000	0.002000	+0.307200	0.000200	f
41521	+0.023000	0.002000	+0.434000	0.002000	+0.304800	0.000200	f
41522	+0.027000	0.002000	+0.434000	0.002000	+0.302300	0.000200	f
41523	+0.030000	0.002000	+0.434000	0.002000	+0.299900	0.000200	f
41524	+0.034000	0.002000	+0.435000	0.002000	+0.297400	0.000200	f
41525	+0.038000	0.002000	+0.435000	0.002000	+0.294800	0.000200	f
41526	+0.041000	0.002000	+0.435000	0.002000	+0.292300	0.000200	f
41527	+0.045000	0.002000	+0.435000	0.002000	+0.289700	0.000200	f
41528	+0.048000	0.002000	+0.436000	0.002000	+0.287200	0.000200	f
41529	+0.052000	0.002000	+0.436000	0.002000	+0.284600	0.000200	f
41530	+0.056000	0.002000	+0.436000	0.002000	+0.281900	0.000200	f
41531	+0.059000	0.002000	+0.436000	0.002000	+0.279200	0.000200	f
41532	+0.063000	0.002000	+0.436000	0.002000	+0.276500	0.000200	f
41533	+0.066000	0.002000	+0.436000	0.002000	+0.273800	0.000200	f
41534	+0.070000	0.002000	+0.436000	0.002000	+0.271100	0.000200	f
41535	+0.074000	0.002000	+0.435000	0.002000	+0.268400	0.000200	f
41536	+0.077000	0.002000	+0.435000	0.002000	+0.265700	0.000200	f
41537	+0.081000	0.002000	+0.435000	0.002000	+0.263000	0.000200	f
41538	+0.084000	0.002000	+0.435000	0.002000	+0.260300	0.000200	f
41539	+0.088000	0.002000	+0.435000	0.002000	+0.257600	0.000200	f
41540	+0.091000	0.002000	+0.434000	0.002000	+0.254900	0.000200	f
41541	+0.093000	0.002000	+0.434000	0.002000	+0.252200	0.000200	f
41542	+0.096000	0.002000	+0.433000	0.002000	+0.249500	0.000200	f
41543	+0.098000	0.002000	+0.433000	0.002000	+0.246800	0.000200	f
41544	+0.101000	0.002000	+0.432000	0.002000	+0.244100	0.000200	f
41545	+0.103000	0.002000	+0.431000	0.002000	+0.241500	0.000200	f
41546	+0.106000	0.002000	+0.431000	0.002000	+0.238900	0.000200	f
41547	+0.108000	0.002000	+0.430000	0.002000	+0.236300	0.000200	f
41548	+0.111000	0.002000	+0.430000	0.002000	+0.233700	0.000200	f
41549	+0.113000	0.002000	+0.429000	0.002000	+0.231100	0.000200	f
41550	+0.115000	0.002000	+0.428000	0.002000	+0.228500	0.000200	f
41551	+0.117000	0.002000	+0.427000	0.002000	+0.225900	0.000200	f
41552	+0.118000	0.002000	+0.426000	0.002000	+0.223400	0.000200	f
41553	+0.120000	0.002000	+0.425000	0.002000	+0.220800	0.000200	f
41554	+0.122000	0.002000	+0.424000	0.002000	+0.218200	0.000200	f
41555	+0.124000	0.002000	+0.422000	0.002000	+0.215700	0.000200	f
41556	+0.126000	0.002000	+0.421000	0.002000	+0.213300	0.000200	f
41557	+0.127000	0.002000	+0.420000	0.002000	+0.210800	0.000200	f
41558	+0.129000	0.002000	+0.419000	0.002000	+0.208400	0.000200	f
41559	+0.131000	0.002000	+0.418000	0.002000	+0.205900	0.000200	f
41560	+0.133000	0.002000	+0.416000	0.002000	+0.203400	0.000200	f
41561	+0.134000	0.002000	+0.415000	0.002000	+0.200900	0.000200	f
41562	+0.136000	0.002000	+0.413000	0.002000	+0.198300	0.000200	f
41563	+0.137000	0.002000	+0.411000	0.002000	+0.195800	0.000200	f
41564	+0.139000	0.002000	+0.410000	0.002000	+0.193300	0.000200	f
41565	+0.141000	0.002000	+0.408000	0.002000	+0.190600	0.000200	f
41566	+0.142000	0.002000	+0.406000	0.002000	+0.187800	0.000200	f
41567	+0.144000	0.002000	+0.404000	0.002000	+0.185100	0.000200	f
41568	+0.145000	0.002000	+0.403000	0.002000	+0.182300	0.000200	f
41569	+0.147000	0.002000	+0.401000	0.002000	+0.179600	0.000200	f
41570	+0.148000	0.002000	+0.398000	0.002000	+0.176700	0.000200	f
41571	+0.148000	0.002000	+0.396000	0.002000	+0.173800	0.000200	f
41572	+0.149000	0.002000	+0.393000	0.002000	+0.170900	0.000200	f
41573	+0.149000	0.002000	+0.391000	0.002000	+0.168000	0.000200	f
41574	+0.150000	0.002000	+0.388000	0.002000	+0.165100	0.000200	f
41575	+0.150000	0.002000	+0.385000	0.002000	+0.162100	0.000200	f
41576	+0.151000	0.002000	+0.383000	0.002000	+0.159100	0.000200	f
41577	+0.151000	0.002000	+0.380000	0.002000	+0.156000	0.000200	f
41578	+0.152000	0.002000	+0.378000	0.002000	+0.153000	0.000200	f
41579	+0.152000	0.002000	+0.375000	0.002000	+0.150000	0.000200	f
41580	+0.153000	0.002000	+0.372000	0.002000	+0.146800	0.000200	f
41581	+0.153000	0.002000	+0.370000	0.002000	+0.143600	0.000200	f
41582	+0.154000	0.002000	+0.367000	0.002000	+0.140400	0.000200	f
41583	+0.154000	0.002000	+0.365000	0.002000	+0.137200	0.000200	f
41584	+0.155000	0.002000	+0.362000	0.002000	+0.134000	0.000200	f
41585	+0.155000	0.002000	+0.359000	0.002000	+0.130700	0.000200	f
41586	+0.156000	0.002000	+0.357000	0.002000	+0.127500	0.000200	f
41587	+0.156000	0.002000	+0.354000	0.002000	+0.124200	0.000200	f
41588	+0.157000	0.002000	+0.352000	0.002000	+0.121000	0.000200	f
41589	+0.157000	0.002000	+0.349000	0.002000	+0.117700	0.000200	f
41590	+0.157000	0.002000	+0.347000	0.002000	+0.114400	0.000200	f
41591	+0.158000	0.002000	+0.344000	0.002000	+0.111000	0.000200	f
41592	+0.158000	0.002000	+0.342000	0.002000	+0.107700	0.000200	f
41593	+0.159000	0.002000	+0.339000	0.002000	+0.104300	0.000200	f
41594	+0.159000	0.002000	+0.337000	0.002000	+0.101000	0.000200	f
41595	+0.159000	0.002000	+0.335000	0.002000	+0.097700	0.000200	f
41596	+0.160000	0.002000	+0.332000	0.002000	+0.094400	0.000200	f
41597	+0.160000	0.002000	+0.330000	0.002000	+0.091200	0.000200	f
41598	+0.161000	0.002000	+0.327000	0.002000	+0.087900	0.000200	f
41599	+0.161000	0.002000	+0.325000	0.002000	+0.084600	0.000200	f
41600	+0.162000	0.002000	+0.323000	0.002000	+0.081300	0.000200	f
41601	+0.162000	0.002000	+0.321000	0.002000	+0.078100	0.000200	f
41602	+0.163000	0.002000	+0.319000	0.002000	+0.074800	0.000200	f
41603	+0.164000	0.002000	+0.317000	0.002000	+0.071600	0.000200	f
41604	+0.165000	0.002000	+0.315000	0.002000	+0.068300	0.000200	f
41605	+0.165000	0.002000	+0.312000	0.002000	+0.065000	0.000200	f
41606	+0.166000	0.002000	+0.310000	0.002000	+0.061800	0.000200	f
41607	+0.167000	0.002000	+0.308000	0.002000	+0.058500	0.000200	f
41608	+0.167000	0.002000	+0.306000	0.002000	+0.055300	0.000200	f
41609	+0.168000	0.002000	+0.304000	0.002000	+0.052000	0.000200	f
41610	+0.169000	0.002000	+0.302000	0.002000	+0.048800	0.000200	f
41611	+0.169000	0.002000	+0.300000	0.002000	+0.045500	0.000200	f
41612	+0.170000	0.002000	+0.298000	0.002000	+0.042300	0.000200	f
41613	+0.170000	0.002000	+0.296000	0.002000	+0.039000	0.000200	f
41614	+0.171000	0.002000	+0.294000	0.002000	+0.035800	0.000200	f
41615	+0.172000	0.002000	+0.291000	0.002000	+0.032600	0.000200	f
41616	+0.172000	0.002000	+0.289000	0.002000	+0.029400	0.000200	f
41617	+0.173000	0.002000	+0.287000	0.002000	+0.026200	0.000200	f
41618	+0.173000	0.002000	+0.285000	0.002000	+0.023000	0.000200	f
41619	+0.174000	0.002000	+0.283000	0.002000	+0.019800	0.000200	f
41620	+0.174000	0.002000	+0.281000	0.002000	+0.016600	0.000200	f
41621	+0.175000	0.002000	+0.279000	0.002000	+0.013400	0.000200	f
41622	+0.175000	0.002000	+0.277000	0.002000	+0.010200	0.000200	f
41623	+0.175000	0.002000	+0.275000	0.002000	+0.007000	0.000200	f
41624	+0.176000	0.002000	+0.273000	0.002000	+0.003800	0.000200	f
41625	+0.176000	0.002000	+0.270000	0.002000	+0.000600	0.000200	f
41626	+0.176000	0.002000	+0.268000	0.002000	-0.002600	0.000200	f
41627	+0.176000	0.002000	+0.266000	0.002000	-0.005800	0.000200	f
41628	+0.177000	0.002000	+0.264000	0.002000	-0.009000	0.000200	f
41629	+0.177000	0.002000	+0.262000	0.002000	-0.012200	0.000200	f
41630	+0.177000	0.002000	+0.260000	0.002000	-0.015500	0.000200	f
41631	+0.178000	0.002000	+0.259000	0.002000	-0.018700	0.000200	f
41632	+0.178000	0.002000	+0.257000	0.002000	-0.022000	0.000200	f
41633	+0.178000	0.002000	+0.255000	0.002000	-0.025200	0.000200	f
41634	+0.179000	0.002000	+0.254000	0.002000	-0.028500	0.000200	f
41635	+0.179000	0.002000	+0.252000	0.002000	-0.031800	0.000200	f
41636	+0.179000	0.002000	+0.250000	0.002000	-0.035100	0.000200	f
41637	+0.179000	0.002000	+0.248000	0.002000	-0.038500	0.000200	f
41638	+0.180000	0.002000	+0.247000	0.002000	-0.041800	0.000200	f
41639	+0.180000	0.002000	+0.245000	0.002000	-0.045100	0.000200	f
41640	+0.180000	0.002000	+0.243000	0.002000	-0.048500	0.000200	f
41641	+0.179000	0.002000	+0.241000	0.002000	-0.051800	0.000200	f
41642	+0.179000	0.002000	+0.240000	0.002000	-0.055200	0.000200	f
41643	+0.179000	0.002000	+0.238000	0.002000	-0.058500	0.000200	f
41644	+0.179000	0.002000	+0.236000	0.002000	-0.061900	0.000200	f
41645	+0.178000	0.002000	+0.234000	0.002000	-0.065300	0.000200	f
41646	+0.178000	0.002000	+0.232000	0.002000	-0.068700	0.000200	f
41647	+0.178000	0.002000	+0.231000	0.002000	-0.072000	0.000200	f
41648	+0.177000	0.002000	+0.229000	0.002000	-0.075400	0.000200	f
41649	+0.177000	0.002000	+0.227000	0.002000	-0.078800	0.000200	f
41650	+0.176000	0.002000	+0.225000	0.002000	-0.082200	0.000200	f
41651	+0.175000	0.002000	+0.223000	0.002000	-0.085500	0.000200	f
41652	+0.175000	0.002000	+0.222000	0.002000	-0.088900	0.000200	f
41653	+0.174000	0.002000	+0.220000	0.002000	-0.092200	0.000200	f
41654	+0.173000	0.002000	+0.218000	0.002000	-0.095600	0.000200	f
41655	+0.172000	0.002000	+0.216000	0.002000	-0.098900	0.000200	f
41656	+0.171000	0.002000	+0.214000	0.002000	-0.102200	0.000200	f
41657	+0.171000	0.002000	+0.213000	0.002000	-0.105400	0.000200	f
41658	+0.170000	0.002000	+0.211000	0.002000	-0.108700	0.000200	f
41659	+0.169000	0.002000	+0.209000	0.002000	-0.112000	0.000200	f
41660	+0.168000	0.002000	+0.206000	0.002000	-0.115300	0.000200	f
41661	+0.168000	0.002000	+0.203000	0.002000	-0.118500	0.000200	f
41662	+0.167000	0.002000	+0.200000	0.002000	-0.121800	0.000200	f
41663	+0.166000	0.002000	+0.197000	0.002000	-0.125000	0.000200	f
41664	+0.166000	0.002000	+0.194000	0.002000	-0.128300	0.000200	f
41665	+0.165000	0.002000	+0.190000	0.002000	-0.131500	0.000200	f
41666	+0.164000	0.002000	+0.187000	0.002000	-0.134700	0.000200	f
41667	+0.163000	0.002000	+0.184000	0.002000	-0.138000	0.000200	f
41668	+0.163000	0.002000	+0.181000	0.002000	-0.141200	0.000200	f
41669	+0.162000	0.002000	+0.178000	0.002000	-0.144400	0.000200	f
41670	+0.161000	0.002000	+0.175000	0.002000	-0.147600	0.000200	f
41671	+0.160000	0.002000	+0.172000	0.002000	-0.150800	0.000200	f
41672	+0.159000	0.002000	+0.170000	0.002000	-0.154100	0.000200	f
41673	+0.158000	0.002000	+0.167000	0.002000	-0.157300	0.000200	f
41674	+0.157000	0.002000	+0.164000	0.002000	-0.160500	0.000200	f
41675	+0.155000	0.002000	+0.161000	0.002000	-0.163700	0.000200	f
41676	+0.154000	0.002000	+0.158000	0.002000	-0.166900	0.000200	f
41677	+0.153000	0.002000	+0.156000	0.002000	-0.170000	0.000200	f
41678	+0.152000	0.002000	+0.153000	0.002000	-0.173200	0.000200	f
41679	+0.151000	0.002000	+0.150000	0.002000	-0.176400	0.000200	f
